id	answer
am-GB_0027	C
am-GB_0028	D
am-GB_0029	C
am-GB_0030	C
am-GB_0031	C
am-GB_0032	B
am-GB_0033	C
am-GB_0034	B
am-GB_0035	B
am-GB_0036	C
am-GB_0037	D
am-GB_0038	C
am-GB_0039	C
am-GB_0040	C
am-GB_0041	B
am-GB_0042	B
am-GB_0043	C
am-GB_0044	C
am-GB_0045	B
am-GB_0046	A
am-GB_0047	B
am-GB_0048	A
am-GB_0049	B
am-GB_0050	A
am-GB_0051	B
am-GB_0052	A
am-GB_0053	A
am-GB_0054	B
am-GB_0055	A
am-GB_0056	B
am-GB_0057	A
am-GB_0058	B
am-GB_0059	A
am-GB_0060	A
am-GB_0061	B
am-GB_0062	C
am-GB_0063	B
am-GB_0064	C
am-GB_0065	B
am-GB_0066	B
am-GB_0067	B
am-GB_0068	A
am-GB_0069	B
am-GB_0070	A
am-GB_0071	A
am-GB_0072	B
am-GB_0073	C
am-GB_0074	B
am-GB_0075	B
am-GB_0076	B
am-GB_0077	A
am-GB_0078	A
am-GB_0079	B
am-GB_0080	B
am-GB_0081	A
am-GB_0082	B
am-GB_0083	A
am-GB_0084	B
am-GB_0085	A
am-GB_0086	B
am-GB_0087	A
am-GB_0088	A
am-GB_0089	B
am-GB_0090	C
am-GB_0091	B
am-GB_0092	C
am-GB_0093	B
am-GB_0094	B
am-GB_0095	B
am-GB_0096	A
am-GB_0097	B
am-GB_0098	A
am-GB_0099	A
am-GB_0100	B
am-GB_0101	C
am-GB_0102	B
am-GB_0103	B
am-GB_0104	B
am-GB_0105	A
am-GB_0106	A
am-GB_0107	B
am-GB_0108	B
am-GB_0109	A
am-GB_0110	B
am-GB_0111	C
am-GB_0112	B
am-GB_0113	C
am-GB_0114	B
am-GB_0115	B
am-GB_0116	B
am-GB_0117	A
am-GB_0118	B
am-GB_0119	A
am-GB_0120	A
am-GB_0121	B
am-GB_0122	C
am-GB_0123	B
am-GB_0124	B
am-GB_0125	B
am-GB_0126	A
am-GB_0127	A
am-GB_0128	B
am-GB_0129	B
am-GB_0130	A
am-GB_0131	C
am-GB_0132	B
am-GB_0133	C
am-GB_0134	B
am-GB_0135	B
am-GB_0136	C
am-GB_0137	D
am-GB_0138	C
am-GB_0139	C
am-GB_0140	C
am-GB_0141	B
am-GB_0142	B
am-GB_0143	C
am-GB_0144	C
am-GB_0145	B
am-GB_0146	B
am-GB_0147	C
am-GB_0148	B
am-GB_0149	B
am-GB_0150	B
am-GB_0151	A
am-GB_0152	A
am-GB_0153	B
am-GB_0154	B
am-GB_0155	A
am-GB_0156	C
am-GB_0157	B
am-GB_0158	B
am-GB_0159	C
am-GB_0160	C
am-GB_0161	B
am-GB_0162	B
am-GB_0163	B
am-GB_0164	A
am-GB_0165	B
am-KR_0001	B
am-KR_0002	C
am-KR_0003	C
am-KR_0004	B
am-KR_0005	C
am-KR_0006	B
am-KR_0007	C
am-KR_0008	C
am-KR_0009	C
am-KR_0010	C
am-KR_0011	B
am-KR_0012	C
am-KR_0013	B
am-KR_0014	C
am-KR_0015	C
am-KR_0016	D
am-KR_0017	C
am-KR_0018	D
am-KR_0019	C
am-KR_0020	D
am-KR_0021	D
am-KR_0022	C
am-KR_0023	D
am-KR_0024	C
am-KR_0025	D
am-KR_0026	D
am-KR_0027	C
am-KR_0028	B
am-KR_0029	C
am-KR_0030	C
am-KR_0031	C
am-KR_0032	D
am-KR_0033	D
am-KR_0034	C
am-KR_0035	C
am-KR_0036	D
am-KR_0037	B
am-KR_0038	B
am-KR_0039	A
am-KR_0040	B
am-KR_0041	A
am-KR_0042	B
am-KR_0043	B
am-KR_0044	C
am-KR_0045	B
am-KR_0046	C
am-KR_0047	B
am-KR_0048	C
am-KR_0049	C
am-KR_0050	B
am-KR_0051	C
am-KR_0052	B
am-KR_0053	C
am-KR_0054	C
am-KR_0055	B
am-KR_0056	A
am-KR_0057	B
am-KR_0058	B
am-KR_0059	B
am-KR_0060	C
am-KR_0061	C
am-KR_0062	B
am-KR_0063	B
am-KR_0064	C
am-KR_0065	C
am-KR_0066	B
am-KR_0067	C
am-KR_0068	B
am-KR_0069	C
am-KR_0070	C
am-KR_0071	B
am-KR_0072	C
am-KR_0073	B
am-KR_0074	C
am-KR_0075	C
am-KR_0076	B
am-KR_0077	A
am-KR_0078	B
am-KR_0079	B
am-KR_0080	B
am-KR_0081	C
am-KR_0082	C
am-KR_0083	B
am-KR_0084	B
am-KR_0085	C
am-KR_0086	C
am-KR_0087	D
am-KR_0088	C
am-KR_0089	D
am-KR_0090	D
am-KR_0091	C
am-KR_0092	B
am-KR_0093	C
am-KR_0094	C
am-KR_0095	C
am-KR_0096	D
am-KR_0097	D
am-KR_0098	C
am-KR_0099	C
am-KR_0100	D
am-KR_0101	C
am-KR_0102	B
am-KR_0103	C
am-KR_0104	C
am-KR_0105	C
am-KR_0106	D
am-KR_0107	D
am-KR_0108	C
am-KR_0109	C
am-KR_0110	D
am-KR_0111	B
am-KR_0112	C
am-KR_0113	C
am-KR_0114	B
am-KR_0115	B
am-KR_0116	C
am-KR_0117	C
am-KR_0118	C
am-KR_0119	D
am-KR_0120	C
am-DZ_0001	A
am-DZ_0002	A
am-DZ_0003	A
am-DZ_0004	A
am-DZ_0005	A
am-DZ_0006	A
am-DZ_0007	B
am-DZ_0008	A
am-DZ_0009	A
am-DZ_0010	A
am-DZ_0011	A
am-DZ_0012	A
am-DZ_0013	A
am-DZ_0014	A
am-DZ_0015	B
am-DZ_0016	A
am-DZ_0017	A
am-DZ_0018	A
am-DZ_0019	A
am-DZ_0020	A
am-DZ_0021	A
am-DZ_0022	B
am-DZ_0023	A
am-DZ_0024	A
am-DZ_0025	A
am-DZ_0026	A
am-DZ_0027	A
am-DZ_0028	B
am-DZ_0029	A
am-DZ_0030	A
am-DZ_0031	A
am-DZ_0032	A
am-DZ_0033	B
am-DZ_0034	A
am-DZ_0035	A
am-DZ_0036	A
am-DZ_0037	B
am-DZ_0038	A
am-DZ_0039	A
am-DZ_0040	B
am-DZ_0041	A
am-DZ_0042	A
am-DZ_0043	B
am-DZ_0044	B
am-DZ_0045	A
am-DZ_0046	A
am-DZ_0047	A
am-DZ_0048	A
am-DZ_0049	A
am-DZ_0050	A
am-DZ_0051	B
am-DZ_0052	A
am-DZ_0053	A
am-DZ_0054	A
am-DZ_0055	A
am-DZ_0056	A
am-DZ_0057	A
am-DZ_0058	B
am-DZ_0059	A
am-DZ_0060	A
am-DZ_0061	A
am-DZ_0062	A
am-DZ_0063	A
am-DZ_0064	B
am-DZ_0065	A
am-DZ_0066	A
am-DZ_0067	A
am-DZ_0068	A
am-DZ_0069	B
am-DZ_0070	A
am-DZ_0071	A
am-DZ_0072	A
am-DZ_0073	B
am-DZ_0074	A
am-DZ_0075	A
am-DZ_0076	B
am-DZ_0077	A
am-DZ_0078	A
am-DZ_0079	B
am-DZ_0080	B
am-DZ_0081	A
am-DZ_0082	A
am-DZ_0083	A
am-DZ_0084	A
am-DZ_0085	A
am-DZ_0086	B
am-DZ_0087	A
am-DZ_0088	A
am-DZ_0089	A
am-DZ_0090	A
am-DZ_0091	A
am-DZ_0092	B
am-DZ_0093	A
am-DZ_0094	A
am-DZ_0095	A
am-DZ_0096	A
am-DZ_0097	B
am-DZ_0098	A
am-DZ_0099	A
am-DZ_0100	A
am-DZ_0101	B
am-DZ_0102	A
am-DZ_0103	A
am-DZ_0104	B
am-DZ_0105	A
am-DZ_0106	A
am-DZ_0107	B
am-DZ_0108	B
am-DZ_0109	A
am-DZ_0110	A
am-DZ_0111	A
am-DZ_0112	A
am-DZ_0113	B
am-DZ_0114	A
am-DZ_0115	A
am-DZ_0116	A
am-DZ_0117	A
am-DZ_0118	B
am-DZ_0119	A
am-DZ_0120	A
am-DZ_0121	A
am-DZ_0122	B
am-DZ_0123	A
am-DZ_0124	A
am-DZ_0125	B
am-DZ_0126	A
am-DZ_0127	A
am-DZ_0128	B
am-DZ_0129	B
am-DZ_0130	A
am-DZ_0131	A
am-DZ_0132	A
am-DZ_0133	B
am-DZ_0134	A
am-DZ_0135	A
am-DZ_0136	A
am-DZ_0137	B
am-DZ_0138	A
am-DZ_0139	A
am-DZ_0140	B
am-DZ_0141	A
am-DZ_0142	A
am-DZ_0143	B
am-DZ_0144	B
am-DZ_0145	A
am-DZ_0146	A
am-DZ_0147	B
am-DZ_0148	A
am-DZ_0149	A
am-DZ_0150	B
am-DZ_0151	A
am-DZ_0152	A
am-DZ_0153	B
am-DZ_0154	B
am-DZ_0155	A
am-DZ_0156	B
am-DZ_0157	A
am-DZ_0158	A
am-DZ_0159	B
am-DZ_0160	B
am-DZ_0161	A
am-DZ_0162	B
am-DZ_0163	B
am-DZ_0164	A
am-DZ_0165	B
am-CN_0001	B
am-CN_0002	B
am-CN_0003	B
am-CN_0004	B
am-CN_0005	C
am-CN_0006	B
am-CN_0007	C
am-CN_0008	B
am-CN_0009	B
am-CN_0010	B
am-CN_0011	B
am-CN_0012	B
am-CN_0013	C
am-CN_0014	B
am-CN_0015	C
am-CN_0016	B
am-CN_0017	B
am-CN_0018	B
am-CN_0019	B
am-CN_0020	C
am-CN_0021	B
am-CN_0022	C
am-CN_0023	B
am-CN_0024	B
am-CN_0025	B
am-CN_0026	C
am-CN_0027	B
am-CN_0028	C
am-CN_0029	B
am-CN_0030	B
am-CN_0031	C
am-CN_0032	B
am-CN_0033	C
am-CN_0034	B
am-CN_0035	B
am-CN_0036	C
am-CN_0037	D
am-CN_0038	C
am-CN_0039	C
am-CN_0040	C
am-CN_0041	B
am-CN_0042	B
am-CN_0043	C
am-CN_0044	C
am-CN_0045	B
am-CN_0046	A
am-CN_0047	A
am-CN_0048	A
am-CN_0049	B
am-CN_0050	A
am-CN_0051	B
am-CN_0052	A
am-CN_0053	A
am-CN_0054	A
am-CN_0055	A
am-CN_0056	B
am-CN_0057	A
am-CN_0058	B
am-CN_0059	A
am-CN_0060	A
am-CN_0061	A
am-CN_0062	B
am-CN_0063	A
am-CN_0064	B
am-CN_0065	A
am-CN_0066	A
am-CN_0067	B
am-CN_0068	A
am-CN_0069	B
am-CN_0070	A
am-CN_0071	A
am-CN_0072	B
am-CN_0073	C
am-CN_0074	B
am-CN_0075	B
am-CN_0076	B
am-CN_0077	A
am-CN_0078	A
am-CN_0079	B
am-CN_0080	B
am-CN_0081	A
am-CN_0082	A
am-CN_0083	A
am-CN_0084	B
am-CN_0085	A
am-CN_0086	B
am-CN_0087	A
am-CN_0088	A
am-CN_0089	A
am-CN_0090	B
am-CN_0091	A
am-CN_0092	B
am-CN_0093	A
am-CN_0094	A
am-CN_0095	B
am-CN_0096	A
am-CN_0097	B
am-CN_0098	A
am-CN_0099	A
am-CN_0100	B
am-CN_0101	C
am-CN_0102	B
am-CN_0103	B
am-CN_0104	B
am-CN_0105	A
am-CN_0106	A
am-CN_0107	B
am-CN_0108	B
am-CN_0109	A
am-CN_0110	A
am-CN_0111	B
am-CN_0112	A
am-CN_0113	B
am-CN_0114	A
am-CN_0115	A
am-CN_0116	B
am-CN_0117	A
am-CN_0118	B
am-CN_0119	A
am-CN_0120	A
am-CN_0121	B
am-CN_0122	C
am-CN_0123	B
am-CN_0124	B
am-CN_0125	B
am-CN_0126	A
am-CN_0127	A
am-CN_0128	B
am-CN_0129	B
am-CN_0130	A
am-CN_0131	B
am-CN_0132	A
am-CN_0133	B
am-CN_0134	A
am-CN_0135	A
am-CN_0136	B
am-CN_0137	C
am-CN_0138	B
am-CN_0139	B
am-CN_0140	B
am-CN_0141	A
am-CN_0142	A
am-CN_0143	B
am-CN_0144	B
am-CN_0145	A
am-CN_0146	B
am-CN_0147	C
am-CN_0148	B
am-CN_0149	B
am-CN_0150	B
am-CN_0151	A
am-CN_0152	A
am-CN_0153	B
am-CN_0154	B
am-CN_0155	A
am-CN_0156	C
am-CN_0157	B
am-CN_0158	B
am-CN_0159	C
am-CN_0160	C
am-CN_0161	B
am-CN_0162	B
am-CN_0163	B
am-CN_0164	A
am-CN_0165	B
am-ID_0001	C
am-ID_0002	D
am-ID_0003	D
am-ID_0004	D
am-ID_0005	D
am-ID_0006	D
am-ID_0007	D
am-ID_0008	D
am-ID_0009	D
am-ID_0010	C
am-ID_0011	C
am-ID_0012	C
am-ID_0013	C
am-ID_0014	C
am-ID_0015	C
am-ID_0016	C
am-ID_0017	C
am-ID_0018	D
am-ID_0019	D
am-ID_0020	D
am-ID_0021	D
am-ID_0022	D
am-ID_0023	D
am-ID_0024	D
am-ID_0025	D
am-ID_0026	D
am-ID_0027	D
am-ID_0028	D
am-ID_0029	D
am-ID_0030	D
am-ID_0031	D
am-ID_0032	D
am-ID_0033	D
am-ID_0034	D
am-ID_0035	D
am-ID_0036	D
am-ID_0037	D
am-ID_0038	D
am-ID_0039	D
am-ID_0040	D
am-ID_0041	D
am-ID_0042	D
am-ID_0043	D
am-ID_0044	D
am-ID_0045	D
am-ID_0046	C
am-ID_0047	C
am-ID_0048	C
am-ID_0049	C
am-ID_0050	C
am-ID_0051	C
am-ID_0052	C
am-ID_0053	C
am-ID_0054	D
am-ID_0055	D
am-ID_0056	D
am-ID_0057	D
am-ID_0058	D
am-ID_0059	D
am-ID_0060	D
am-ID_0061	D
am-ID_0062	D
am-ID_0063	D
am-ID_0064	D
am-ID_0065	D
am-ID_0066	D
am-ID_0067	D
am-ID_0068	D
am-ID_0069	D
am-ID_0070	D
am-ID_0071	D
am-ID_0072	D
am-ID_0073	D
am-ID_0074	D
am-ID_0075	D
am-ID_0076	D
am-ID_0077	D
am-ID_0078	D
am-ID_0079	D
am-ID_0080	D
am-ID_0081	D
am-ID_0082	C
am-ID_0083	C
am-ID_0084	C
am-ID_0085	C
am-ID_0086	C
am-ID_0087	C
am-ID_0088	C
am-ID_0089	C
am-ID_0090	C
am-ID_0091	C
am-ID_0092	C
am-ID_0093	C
am-ID_0094	C
am-ID_0095	C
am-ID_0096	C
am-ID_0097	C
am-ID_0098	C
am-ID_0099	C
am-ID_0100	C
am-ID_0101	C
am-ID_0102	C
am-ID_0103	C
am-ID_0104	C
am-ID_0105	C
am-ID_0106	C
am-ID_0107	C
am-ID_0108	C
am-ID_0109	C
am-ID_0110	D
am-ID_0111	D
am-ID_0112	D
am-ID_0113	D
am-ID_0114	D
am-ID_0115	D
am-ID_0116	D
am-ID_0117	D
am-ID_0118	D
am-ID_0119	D
am-ID_0120	D
am-ID_0121	D
am-ID_0122	D
am-ID_0123	D
am-ID_0124	D
am-ID_0125	D
am-ID_0126	D
am-ID_0127	D
am-ID_0128	D
am-ID_0129	D
am-ID_0130	D
am-ID_0131	D
am-ID_0132	D
am-ID_0133	D
am-ID_0134	D
am-ID_0135	D
am-ID_0136	D
am-ID_0137	D
am-ID_0138	D
am-ID_0139	D
am-ID_0140	D
am-ID_0141	D
am-ID_0142	D
am-ID_0143	D
am-ID_0144	D
am-ID_0145	D
am-ID_0146	D
am-ID_0147	D
am-ID_0148	D
am-ID_0149	D
am-ID_0150	D
am-ID_0151	D
am-ID_0152	D
am-ID_0153	D
am-ID_0154	D
am-ID_0155	D
am-ID_0156	D
am-ID_0157	D
am-ID_0158	D
am-ID_0159	D
am-ID_0160	D
am-ID_0161	D
am-ID_0162	D
am-ID_0163	D
am-ID_0164	D
am-ID_0165	D
am-ID_0166	C
am-ID_0167	D
am-ID_0168	D
am-ID_0169	D
am-ID_0170	D
am-ID_0171	D
am-ID_0172	D
am-ID_0173	D
am-ID_0174	D
am-ID_0175	C
am-ID_0176	C
am-ID_0177	C
am-ID_0178	C
am-ID_0179	C
am-ID_0180	C
am-ID_0181	C
am-ID_0182	C
am-ID_0183	D
am-ID_0184	D
am-ID_0185	D
am-ID_0186	D
am-ID_0187	D
am-ID_0188	D
am-ID_0189	D
am-ID_0190	D
am-ID_0191	D
am-ID_0192	D
am-ID_0193	D
am-ID_0194	D
am-ID_0195	D
am-ID_0196	D
am-ID_0197	D
am-ID_0198	D
am-ID_0199	D
am-ID_0200	D
am-ID_0201	D
am-ID_0202	D
am-ID_0203	D
am-ID_0204	D
am-ID_0205	D
am-ID_0206	D
am-ID_0207	D
am-ID_0208	D
am-ID_0209	D
am-ID_0210	D
am-ID_0211	C
am-ID_0212	C
am-ID_0213	C
am-ID_0214	C
am-ID_0215	C
am-ID_0216	C
am-ID_0217	C
am-ID_0218	C
am-ID_0219	D
am-ID_0220	D
am-ID_0221	D
am-ID_0222	D
am-ID_0223	D
am-ID_0224	D
am-ID_0225	D
am-ID_0226	D
am-ID_0227	D
am-ID_0228	D
am-ID_0229	D
am-ID_0230	D
am-ID_0231	D
am-ID_0232	D
am-ID_0233	D
am-ID_0234	D
am-ID_0235	D
am-ID_0236	D
am-ID_0237	D
am-ID_0238	D
am-ID_0239	D
am-ID_0240	D
am-ID_0241	D
am-ID_0242	D
am-ID_0243	D
am-ID_0244	D
am-ID_0245	D
am-ID_0246	D
am-ID_0247	C
am-ID_0248	C
am-ID_0249	C
am-ID_0250	C
am-ID_0251	C
am-ID_0252	C
am-ID_0253	C
am-ID_0254	C
am-ID_0255	C
am-ID_0256	C
am-ID_0257	C
am-ID_0258	C
am-ID_0259	C
am-ID_0260	C
am-ID_0261	C
am-ID_0262	C
am-ID_0263	C
am-ID_0264	C
am-ID_0265	C
am-ID_0266	C
am-ID_0267	C
am-ID_0268	C
am-ID_0269	C
am-ID_0270	C
am-ID_0271	C
am-ID_0272	C
am-ID_0273	C
am-ID_0274	C
am-ID_0275	D
am-ID_0276	D
am-ID_0277	D
am-ID_0278	D
am-ID_0279	D
am-ID_0280	D
am-ID_0281	D
am-ID_0282	D
am-ID_0283	D
am-ID_0284	D
am-ID_0285	D
am-ID_0286	D
am-ID_0287	D
am-ID_0288	D
am-ID_0289	D
am-ID_0290	D
am-ID_0291	D
am-ID_0292	D
am-ID_0293	D
am-ID_0294	D
am-ID_0295	D
am-ID_0296	D
am-ID_0297	D
am-ID_0298	D
am-ID_0299	D
am-ID_0300	D
am-ID_0301	D
am-ID_0302	D
am-ID_0303	D
am-ID_0304	D
am-ID_0305	D
am-ID_0306	D
am-ID_0307	D
am-ID_0308	D
am-ID_0309	D
am-ID_0310	D
am-ID_0311	D
am-ID_0312	D
am-ID_0313	D
am-ID_0314	D
am-ID_0315	D
am-ID_0316	D
am-ID_0317	D
am-ID_0318	D
am-ID_0319	D
am-ID_0320	D
am-ID_0321	D
am-ID_0322	D
am-ID_0323	D
am-ID_0324	D
am-ID_0325	D
am-ID_0326	D
am-ID_0327	D
am-ID_0328	D
am-ID_0329	D
am-ID_0330	D
am-ES_0001	C
am-ES_0002	C
am-ES_0003	C
am-ES_0004	B
am-ES_0005	C
am-ES_0006	B
am-ES_0007	C
am-ES_0008	C
am-ES_0009	C
am-ES_0010	D
am-ES_0011	D
am-ES_0012	C
am-ES_0013	D
am-ES_0014	C
am-ES_0015	D
am-ES_0016	D
am-ES_0017	D
am-ES_0018	D
am-ES_0019	C
am-ES_0020	D
am-ES_0021	C
am-ES_0022	D
am-ES_0023	D
am-ES_0024	D
am-ES_0025	C
am-ES_0026	D
am-ES_0027	C
am-ES_0028	D
am-ES_0029	D
am-ES_0030	D
am-ES_0031	C
am-ES_0032	B
am-ES_0033	C
am-ES_0034	C
am-ES_0035	C
am-ES_0036	C
am-ES_0037	D
am-ES_0038	D
am-ES_0039	D
am-ES_0040	C
am-ES_0041	C
am-ES_0042	C
am-ES_0043	D
am-ES_0044	D
am-ES_0045	D
am-ES_0046	C
am-ES_0047	C
am-ES_0048	B
am-ES_0049	C
am-ES_0050	B
am-ES_0051	C
am-ES_0052	C
am-ES_0053	C
am-ES_0054	C
am-ES_0055	B
am-ES_0056	C
am-ES_0057	B
am-ES_0058	C
am-ES_0059	C
am-ES_0060	C
am-ES_0061	B
am-ES_0062	C
am-ES_0063	B
am-ES_0064	C
am-ES_0065	C
am-ES_0066	C
am-ES_0067	B
am-ES_0068	A
am-ES_0069	B
am-ES_0070	B
am-ES_0071	B
am-ES_0072	B
am-ES_0073	C
am-ES_0074	C
am-ES_0075	C
am-ES_0076	B
am-ES_0077	B
am-ES_0078	B
am-ES_0079	C
am-ES_0080	C
am-ES_0081	C
am-ES_0082	D
am-ES_0083	C
am-ES_0084	D
am-ES_0085	C
am-ES_0086	D
am-ES_0087	D
am-ES_0088	D
am-ES_0089	C
am-ES_0090	D
am-ES_0091	C
am-ES_0092	D
am-ES_0093	D
am-ES_0094	D
am-ES_0095	C
am-ES_0096	B
am-ES_0097	C
am-ES_0098	C
am-ES_0099	C
am-ES_0100	C
am-ES_0101	D
am-ES_0102	D
am-ES_0103	D
am-ES_0104	C
am-ES_0105	C
am-ES_0106	C
am-ES_0107	D
am-ES_0108	D
am-ES_0109	D
am-ES_0110	C
am-ES_0111	D
am-ES_0112	C
am-ES_0113	D
am-ES_0114	D
am-ES_0115	D
am-ES_0116	C
am-ES_0117	B
am-ES_0118	C
am-ES_0119	C
am-ES_0120	C
am-ES_0121	C
am-ES_0122	D
am-ES_0123	D
am-ES_0124	D
am-ES_0125	C
am-ES_0126	C
am-ES_0127	C
am-ES_0128	D
am-ES_0129	D
am-ES_0130	D
am-ES_0131	C
am-ES_0132	B
am-ES_0133	C
am-ES_0134	C
am-ES_0135	C
am-ES_0136	C
am-ES_0137	D
am-ES_0138	D
am-ES_0139	D
am-ES_0140	C
am-ES_0141	C
am-ES_0142	C
am-ES_0143	D
am-ES_0144	D
am-ES_0145	D
am-ES_0146	B
am-ES_0147	C
am-ES_0148	C
am-ES_0149	C
am-ES_0150	B
am-ES_0151	B
am-ES_0152	B
am-ES_0153	C
am-ES_0154	C
am-ES_0155	C
am-ES_0156	C
am-ES_0157	C
am-ES_0158	C
am-ES_0159	D
am-ES_0160	D
am-ES_0161	D
am-ES_0162	C
am-ES_0163	C
am-ES_0164	C
am-ES_0165	D
am-IR_0001	B
am-IR_0002	C
am-IR_0003	C
am-IR_0004	B
am-IR_0005	B
am-IR_0006	C
am-IR_0007	C
am-IR_0008	B
am-IR_0009	B
am-IR_0010	C
am-IR_0011	C
am-IR_0012	B
am-IR_0013	B
am-IR_0014	C
am-IR_0015	C
am-IR_0016	B
am-IR_0017	B
am-IR_0018	D
am-IR_0019	C
am-IR_0020	C
am-IR_0021	D
am-IR_0022	D
am-IR_0023	C
am-IR_0024	C
am-IR_0025	C
am-IR_0026	C
am-IR_0027	D
am-IR_0028	D
am-IR_0029	C
am-IR_0030	C
am-IR_0031	B
am-IR_0032	C
am-IR_0033	C
am-IR_0034	B
am-IR_0035	B
am-IR_0036	C
am-IR_0037	C
am-IR_0038	B
am-IR_0039	B
am-IR_0040	D
am-IR_0041	C
am-IR_0042	C
am-IR_0043	C
am-IR_0044	C
am-IR_0045	B
am-IR_0046	B
am-IR_0047	B
am-IR_0048	A
am-IR_0049	A
am-IR_0050	B
am-IR_0051	B
am-IR_0052	A
am-IR_0053	A
am-IR_0054	C
am-IR_0055	B
am-IR_0056	B
am-IR_0057	C
am-IR_0058	C
am-IR_0059	B
am-IR_0060	B
am-IR_0061	B
am-IR_0062	B
am-IR_0063	C
am-IR_0064	C
am-IR_0065	B
am-IR_0066	B
am-IR_0067	A
am-IR_0068	B
am-IR_0069	B
am-IR_0070	A
am-IR_0071	A
am-IR_0072	B
am-IR_0073	B
am-IR_0074	A
am-IR_0075	A
am-IR_0076	C
am-IR_0077	B
am-IR_0078	B
am-IR_0079	B
am-IR_0080	B
am-IR_0081	A
am-IR_0082	C
am-IR_0083	B
am-IR_0084	B
am-IR_0085	C
am-IR_0086	C
am-IR_0087	B
am-IR_0088	B
am-IR_0089	B
am-IR_0090	B
am-IR_0091	C
am-IR_0092	C
am-IR_0093	B
am-IR_0094	B
am-IR_0095	A
am-IR_0096	B
am-IR_0097	B
am-IR_0098	A
am-IR_0099	A
am-IR_0100	B
am-IR_0101	B
am-IR_0102	A
am-IR_0103	A
am-IR_0104	C
am-IR_0105	B
am-IR_0106	B
am-IR_0107	B
am-IR_0108	B
am-IR_0109	A
am-IR_0110	C
am-IR_0111	C
am-IR_0112	D
am-IR_0113	D
am-IR_0114	C
am-IR_0115	C
am-IR_0116	B
am-IR_0117	C
am-IR_0118	C
am-IR_0119	B
am-IR_0120	B
am-IR_0121	C
am-IR_0122	C
am-IR_0123	B
am-IR_0124	B
am-IR_0125	D
am-IR_0126	C
am-IR_0127	C
am-IR_0128	C
am-IR_0129	C
am-IR_0130	B
am-IR_0131	B
am-IR_0132	C
am-IR_0133	C
am-IR_0134	B
am-IR_0135	B
am-IR_0136	C
am-IR_0137	C
am-IR_0138	B
am-IR_0139	B
am-IR_0140	D
am-IR_0141	C
am-IR_0142	C
am-IR_0143	C
am-IR_0144	C
am-IR_0145	B
am-IR_0146	B
am-IR_0147	B
am-IR_0148	A
am-IR_0149	A
am-IR_0150	C
am-IR_0151	B
am-IR_0152	B
am-IR_0153	B
am-IR_0154	B
am-IR_0155	A
am-IR_0156	C
am-IR_0157	B
am-IR_0158	B
am-IR_0159	B
am-IR_0160	B
am-IR_0161	A
am-IR_0162	C
am-IR_0163	C
am-IR_0164	B
am-IR_0165	B
am-MX_0001	D
am-MX_0002	D
am-MX_0003	D
am-MX_0004	D
am-MX_0005	D
am-MX_0006	D
am-MX_0007	D
am-MX_0008	D
am-MX_0009	D
am-MX_0010	D
am-MX_0011	D
am-MX_0012	D
am-MX_0013	D
am-MX_0014	D
am-MX_0015	D
am-MX_0016	D
am-MX_0017	D
am-MX_0018	D
am-MX_0019	D
am-MX_0020	D
am-MX_0021	D
am-MX_0022	D
am-MX_0023	D
am-MX_0024	D
am-MX_0025	D
am-MX_0026	D
am-MX_0027	D
am-MX_0028	D
am-MX_0029	D
am-MX_0030	D
am-MX_0031	D
am-MX_0032	D
am-MX_0033	D
am-MX_0034	D
am-MX_0035	D
am-MX_0036	D
am-MX_0037	D
am-MX_0038	D
am-MX_0039	D
am-MX_0040	D
am-MX_0041	D
am-MX_0042	D
am-MX_0043	D
am-MX_0044	D
am-MX_0045	D
am-MX_0046	D
am-MX_0047	D
am-MX_0048	D
am-MX_0049	D
am-MX_0050	D
am-MX_0051	D
am-MX_0052	D
am-MX_0053	D
am-MX_0054	D
am-MX_0055	D
am-MX_0056	D
am-MX_0057	D
am-MX_0058	D
am-MX_0059	D
am-MX_0060	D
am-MX_0061	D
am-MX_0062	D
am-MX_0063	D
am-MX_0064	D
am-MX_0065	D
am-MX_0066	D
am-MX_0067	D
am-MX_0068	D
am-MX_0069	D
am-MX_0070	D
am-MX_0071	D
am-MX_0072	D
am-MX_0073	D
am-MX_0074	D
am-MX_0075	D
am-MX_0076	D
am-MX_0077	D
am-MX_0078	D
am-MX_0079	D
am-MX_0080	D
am-MX_0081	D
am-MX_0082	D
am-MX_0083	D
am-MX_0084	D
am-MX_0085	D
am-MX_0086	D
am-MX_0087	D
am-MX_0088	D
am-MX_0089	D
am-MX_0090	D
am-MX_0091	D
am-MX_0092	D
am-MX_0093	D
am-MX_0094	D
am-MX_0095	D
am-MX_0096	D
am-MX_0097	D
am-MX_0098	D
am-MX_0099	D
am-MX_0100	D
am-MX_0101	D
am-MX_0102	D
am-MX_0103	D
am-MX_0104	D
am-MX_0105	D
am-MX_0106	D
am-MX_0107	D
am-MX_0108	D
am-MX_0109	D
am-MX_0110	D
am-MX_0111	D
am-MX_0112	D
am-MX_0113	D
am-MX_0114	D
am-MX_0115	D
am-MX_0116	D
am-MX_0117	D
am-MX_0118	D
am-MX_0119	D
am-MX_0120	D
am-MX_0121	D
am-MX_0122	D
am-MX_0123	D
am-MX_0124	D
am-MX_0125	D
am-MX_0126	D
am-MX_0127	D
am-MX_0128	D
am-MX_0129	D
am-MX_0130	D
am-MX_0131	D
am-MX_0132	D
am-MX_0133	D
am-MX_0134	D
