id	answer
New-am-54_2768	C
New-am-54_2769	C
New-am-54_2770	C
New-am-54_2771	C
New-am-54_2772	C
New-am-54_2773	C
New-am-54_2774	D
New-am-54_2775	D
New-am-54_2776	D
New-am-54_2777	D
New-am-54_2778	D
New-am-54_2779	D
New-am-54_2780	D
New-am-54_2781	D
New-am-54_2782	D
New-am-54_2783	D
New-am-54_2784	D
New-am-54_2785	D
New-am-54_2786	D
New-am-54_2787	D
New-am-54_2788	D
New-am-54_2789	D
New-am-54_2790	D
New-am-54_2791	D
New-am-54_2792	D
New-am-54_2793	D
New-am-54_2794	D
New-am-54_2795	D
New-am-54_2796	D
New-am-54_2797	D
New-am-54_2798	C
New-am-54_2799	D
New-am-54_2800	C
New-am-54_2801	C
New-am-54_2802	D
New-am-54_2803	D
New-am-54_2804	D
New-am-54_2805	D
New-am-54_2806	D
New-am-54_2807	D
New-am-54_2808	C
New-am-54_2809	D
New-am-54_2810	C
New-am-54_2811	C
New-am-54_2812	D
New-am-54_2813	D
New-am-54_2814	D
New-am-54_2815	D
New-am-54_2816	D
New-am-54_2817	C
New-am-54_2818	D
New-am-54_2819	C
New-am-54_2820	C
New-am-54_2821	D
New-am-54_2822	D
New-am-54_2823	D
New-am-54_2824	D
New-am-54_2825	C
New-am-54_2826	D
New-am-54_2827	C
New-am-54_2828	C
New-am-54_2829	D
New-am-54_2830	D
New-am-54_2831	D
New-am-54_2832	C
New-am-54_2833	D
New-am-54_2834	C
New-am-54_2835	C
New-am-54_2836	D
New-am-54_2837	D
New-am-54_2838	D
New-am-54_2839	C
New-am-54_2840	B
New-am-54_2841	B
New-am-54_2842	C
New-am-54_2843	C
New-am-54_2844	C
New-am-54_2845	C
New-am-54_2846	C
New-am-54_2847	D
New-am-54_2848	D
New-am-54_2849	D
New-am-54_2850	B
New-am-54_2851	C
New-am-54_2852	C
New-am-54_2853	C
New-am-54_2854	C
New-am-54_2855	C
New-am-54_2856	C
New-am-54_2857	D
New-am-54_2858	D
New-am-54_2859	D
New-am-54_2860	D
New-am-54_2861	D
New-am-54_2862	D
New-am-54_2863	C
New-am-54_2864	D
New-am-54_2865	C
New-am-54_2866	C
New-am-54_2867	D
New-am-54_2868	D
New-am-54_2869	D
New-am-54_2870	D
New-am-54_2871	D
New-am-54_2872	C
New-am-54_2873	D
New-am-54_2874	C
New-am-54_2875	C
New-am-54_2876	D
New-am-54_2877	D
New-am-54_2878	D
New-am-54_2879	D
New-am-54_2880	C
New-am-54_2881	D
New-am-54_2882	C
New-am-54_2883	C
New-am-54_2884	D
New-am-54_2885	D
New-am-54_2886	D
New-am-54_2887	C
New-am-54_2888	D
New-am-54_2889	C
New-am-54_2890	C
New-am-54_2891	D
New-am-54_2892	D
New-am-54_2893	D
New-am-54_2894	C
New-am-54_2895	B
New-am-54_2896	B
New-am-54_2897	C
New-am-54_2898	C
New-am-54_2899	C
New-am-54_2900	C
New-am-54_2901	C
New-am-54_2902	D
New-am-54_2903	D
New-am-54_2904	D
New-am-54_2905	B
New-am-54_2906	C
New-am-54_2907	C
New-am-54_2908	C
New-am-54_2909	C
New-am-54_2910	C
New-am-54_2911	C
New-am-54_2912	D
New-am-54_2913	D
New-am-54_2914	D
New-am-54_2915	D
New-am-54_2916	D
New-am-54_2917	C
New-am-54_2918	D
New-am-54_2919	C
New-am-54_2920	C
New-am-54_2921	D
New-am-54_2922	D
New-am-54_2923	D
New-am-54_2924	D
New-am-54_2925	C
New-am-54_2926	D
New-am-54_2927	C
New-am-54_2928	C
New-am-54_2929	D
New-am-54_2930	D
New-am-54_2931	D
New-am-54_2932	C
New-am-54_2933	D
New-am-54_2934	C
New-am-54_2935	C
New-am-54_2936	D
New-am-54_2937	D
New-am-54_2938	D
New-am-54_2939	C
New-am-54_2940	B
New-am-54_2941	B
New-am-54_2942	C
New-am-54_2943	C
New-am-54_2944	C
New-am-54_2945	C
New-am-54_2946	C
New-am-54_2947	D
New-am-54_2948	D
New-am-54_2949	D
New-am-54_2950	B
New-am-54_2951	C
New-am-54_2952	C
New-am-54_2953	C
New-am-54_2954	C
New-am-54_2955	C
New-am-54_2956	C
New-am-54_2957	D
New-am-54_2958	D
New-am-54_2959	D
New-am-54_2960	D
New-am-54_2961	C
New-am-54_2962	D
New-am-54_2963	C
New-am-54_2964	C
New-am-54_2965	D
New-am-54_2966	D
New-am-54_2967	D
New-am-54_2968	C
New-am-54_2969	D
New-am-54_2970	C
New-am-54_2971	C
New-am-54_2972	D
New-am-54_2973	D
New-am-54_2974	D
New-am-54_2975	C
New-am-54_2976	B
New-am-54_2977	B
New-am-54_2978	C
New-am-54_2979	C
New-am-54_2980	C
New-am-54_2981	C
New-am-54_2982	C
New-am-54_2983	D
New-am-54_2984	D
New-am-54_2985	D
New-am-54_2986	B
New-am-54_2987	C
New-am-54_2988	C
New-am-54_2989	C
New-am-54_2990	C
New-am-54_2991	C
New-am-54_2992	C
New-am-54_2993	D
New-am-54_2994	D
New-am-54_2995	D
New-am-54_2996	C
New-am-54_2997	D
New-am-54_2998	C
New-am-54_2999	C
New-am-54_3000	D
New-am-54_3001	D
New-am-54_3002	D
New-am-54_3003	C
New-am-54_3004	B
New-am-54_3005	B
New-am-54_3006	C
New-am-54_3007	C
New-am-54_3008	C
New-am-54_3009	C
New-am-54_3010	C
New-am-54_3011	D
New-am-54_3012	D
New-am-54_3013	D
New-am-54_3014	B
New-am-54_3015	C
New-am-54_3016	C
New-am-54_3017	C
New-am-54_3018	C
New-am-54_3019	C
New-am-54_3020	C
New-am-54_3021	D
New-am-54_3022	D
New-am-54_3023	D
New-am-54_3024	C
New-am-54_3025	B
New-am-54_3026	B
New-am-54_3027	C
New-am-54_3028	C
New-am-54_3029	C
New-am-54_3030	C
New-am-54_3031	C
New-am-54_3032	D
New-am-54_3033	D
New-am-54_3034	D
New-am-54_3035	B
New-am-54_3036	C
New-am-54_3037	C
New-am-54_3038	C
New-am-54_3039	C
New-am-54_3040	C
New-am-54_3041	C
New-am-54_3042	D
New-am-54_3043	D
New-am-54_3044	D
New-am-54_3045	B
New-am-54_3046	B
New-am-54_3047	C
New-am-54_3048	C
New-am-54_3049	C
New-am-54_3050	A
New-am-54_3051	B
New-am-54_3052	B
New-am-54_3053	B
New-am-54_3054	B
New-am-54_3055	B
New-am-54_3056	B
New-am-54_3057	C
New-am-54_3058	C
New-am-54_3059	C
New-am-54_3060	B
New-am-54_3061	C
New-am-54_3062	C
New-am-54_3063	C
New-am-54_3064	C
New-am-54_3065	C
New-am-54_3066	C
New-am-54_3067	D
New-am-54_3068	D
New-am-54_3069	D
New-am-54_3070	B
New-am-54_3071	B
New-am-54_3072	B
New-am-54_3073	C
New-am-54_3074	C
New-am-54_3075	C
New-am-54_3076	C
New-am-54_3077	C
New-am-54_3078	C
New-am-54_3079	D
New-am-54_3080	D
New-am-54_3081	D
New-am-54_3082	D
New-am-54_3083	D
New-am-54_3084	C
New-am-54_3085	D
New-am-54_3086	C
New-am-54_3087	D
New-am-54_3088	D
New-am-54_3089	D
New-am-54_3090	D
New-am-54_3091	D
New-am-54_3092	D
New-am-54_3093	D
New-am-54_3094	C
New-am-54_3095	D
New-am-54_3096	C
New-am-54_3097	D
New-am-54_3098	D
New-am-54_3099	D
New-am-54_3100	D
New-am-54_3101	D
New-am-54_3102	D
New-am-54_3103	C
New-am-54_3104	D
New-am-54_3105	C
New-am-54_3106	D
New-am-54_3107	D
New-am-54_3108	D
New-am-54_3109	D
New-am-54_3110	D
New-am-54_3111	C
New-am-54_3112	D
New-am-54_3113	C
New-am-54_3114	D
New-am-54_3115	D
New-am-54_3116	D
New-am-54_3117	D
New-am-54_3118	C
New-am-54_3119	D
New-am-54_3120	C
New-am-54_3121	D
New-am-54_3122	D
New-am-54_3123	D
New-am-54_3124	D
New-am-54_3125	C
New-am-54_3126	B
New-am-54_3127	C
New-am-54_3128	C
New-am-54_3129	C
New-am-54_3130	C
New-am-54_3131	C
New-am-54_3132	D
New-am-54_3133	D
New-am-54_3134	D
New-am-54_3135	D
New-am-54_3136	C
New-am-54_3137	C
New-am-54_3138	C
New-am-54_3139	C
New-am-54_3140	D
New-am-54_3141	D
New-am-54_3142	D
New-am-54_3143	D
New-am-54_3144	D
New-am-54_3145	D
New-am-54_3146	D
New-am-54_3147	D
New-am-54_3148	D
New-am-54_3149	C
New-am-54_3150	D
New-am-54_3151	C
New-am-54_3152	D
New-am-54_3153	D
New-am-54_3154	D
New-am-54_3155	D
New-am-54_3156	D
New-am-54_3157	D
New-am-54_3158	C
New-am-54_3159	D
New-am-54_3160	C
New-am-54_3161	D
New-am-54_3162	D
New-am-54_3163	D
New-am-54_3164	D
New-am-54_3165	D
New-am-54_3166	C
New-am-54_3167	D
New-am-54_3168	C
New-am-54_3169	D
New-am-54_3170	D
New-am-54_3171	D
New-am-54_3172	D
New-am-54_3173	C
New-am-54_3174	D
New-am-54_3175	C
New-am-54_3176	D
New-am-54_3177	D
New-am-54_3178	D
New-am-54_3179	D
New-am-54_3180	C
New-am-54_3181	B
New-am-54_3182	C
New-am-54_3183	C
New-am-54_3184	C
New-am-54_3185	C
New-am-54_3186	C
New-am-54_3187	D
New-am-54_3188	D
New-am-54_3189	D
New-am-54_3190	D
New-am-54_3191	C
New-am-54_3192	C
New-am-54_3193	C
New-am-54_3194	C
New-am-54_3195	D
New-am-54_3196	D
New-am-54_3197	D
New-am-54_3198	D
New-am-54_3199	D
New-am-54_3200	D
New-am-54_3201	D
New-am-54_3202	D
New-am-54_3203	C
New-am-54_3204	D
New-am-54_3205	C
New-am-54_3206	D
New-am-54_3207	D
New-am-54_3208	D
New-am-54_3209	D
New-am-54_3210	D
New-am-54_3211	C
New-am-54_3212	D
New-am-54_3213	C
New-am-54_3214	D
New-am-54_3215	D
New-am-54_3216	D
New-am-54_3217	D
New-am-54_3218	C
New-am-54_3219	D
New-am-54_3220	C
New-am-54_3221	D
New-am-54_3222	D
New-am-54_3223	D
New-am-54_3224	D
New-am-54_3225	C
New-am-54_3226	B
New-am-54_3227	C
New-am-54_3228	C
New-am-54_3229	C
New-am-54_3230	C
New-am-54_3231	C
New-am-54_3232	D
New-am-54_3233	D
New-am-54_3234	D
New-am-54_3235	D
New-am-54_3236	C
New-am-54_3237	C
New-am-54_3238	C
New-am-54_3239	C
New-am-54_3240	D
New-am-54_3241	D
New-am-54_3242	D
New-am-54_3243	D
New-am-54_3244	D
New-am-54_3245	D
New-am-54_3246	D
New-am-54_3247	C
New-am-54_3248	D
New-am-54_3249	C
New-am-54_3250	D
New-am-54_3251	D
New-am-54_3252	D
New-am-54_3253	D
New-am-54_3254	C
New-am-54_3255	D
New-am-54_3256	C
New-am-54_3257	D
New-am-54_3258	D
New-am-54_3259	D
New-am-54_3260	D
New-am-54_3261	C
New-am-54_3262	B
New-am-54_3263	C
New-am-54_3264	C
New-am-54_3265	C
New-am-54_3266	C
New-am-54_3267	C
New-am-54_3268	D
New-am-54_3269	D
New-am-54_3270	D
New-am-54_3271	D
New-am-54_3272	C
New-am-54_3273	C
New-am-54_3274	C
New-am-54_3275	C
New-am-54_3276	D
New-am-54_3277	D
New-am-54_3278	D
New-am-54_3279	D
New-am-54_3280	D
New-am-54_3281	D
New-am-54_3282	C
New-am-54_3283	D
New-am-54_3284	C
New-am-54_3285	D
New-am-54_3286	D
New-am-54_3287	D
New-am-54_3288	D
New-am-54_3289	C
New-am-54_3290	B
New-am-54_3291	C
New-am-54_3292	C
New-am-54_3293	C
New-am-54_3294	C
New-am-54_3295	C
New-am-54_3296	D
New-am-54_3297	D
New-am-54_3298	D
New-am-54_3299	D
New-am-54_3300	C
New-am-54_3301	C
New-am-54_3302	C
New-am-54_3303	C
New-am-54_3304	D
New-am-54_3305	D
New-am-54_3306	D
New-am-54_3307	D
New-am-54_3308	D
New-am-54_3309	D
New-am-54_3310	C
New-am-54_3311	B
New-am-54_3312	C
New-am-54_3313	C
New-am-54_3314	C
New-am-54_3315	C
New-am-54_3316	C
New-am-54_3317	D
New-am-54_3318	D
New-am-54_3319	D
New-am-54_3320	D
New-am-54_3321	C
New-am-54_3322	C
New-am-54_3323	C
New-am-54_3324	C
New-am-54_3325	D
New-am-54_3326	D
New-am-54_3327	D
New-am-54_3328	D
New-am-54_3329	D
New-am-54_3330	D
New-am-54_3331	B
New-am-54_3332	C
New-am-54_3333	C
New-am-54_3334	C
New-am-54_3335	C
New-am-54_3336	B
New-am-54_3337	B
New-am-54_3338	B
New-am-54_3339	B
New-am-54_3340	C
New-am-54_3341	C
New-am-54_3342	C
New-am-54_3343	C
New-am-54_3344	C
New-am-54_3345	C
New-am-54_3346	C
New-am-54_3347	C
New-am-54_3348	C
New-am-54_3349	C
New-am-54_3350	D
New-am-54_3351	D
New-am-54_3352	D
New-am-54_3353	D
New-am-54_3354	D
New-am-54_3355	D
New-am-54_3356	C
New-am-54_3357	C
New-am-54_3358	C
New-am-54_3359	C
New-am-54_3360	C
New-am-54_3361	C
New-am-54_3362	D
New-am-54_3363	D
New-am-54_3364	D
New-am-54_3365	D
New-am-54_3366	B
New-am-54_3367	A
New-am-54_3368	A
New-am-54_3369	B
New-am-54_3370	A
New-am-54_3371	A
New-am-54_3372	A
New-am-54_3373	A
New-am-54_3374	B
New-am-54_3375	A
New-am-54_3376	A
New-am-54_3377	B
New-am-54_3378	B
New-am-54_3379	C
New-am-54_3380	B
New-am-54_3381	B
New-am-54_3382	B
New-am-54_3383	B
New-am-54_3384	C
New-am-54_3385	B
New-am-54_3386	B
New-am-54_3387	A
New-am-54_3388	B
New-am-54_3389	A
New-am-54_3390	A
New-am-54_3391	A
New-am-54_3392	A
New-am-54_3393	B
New-am-54_3394	A
New-am-54_3395	A
New-am-54_3396	B
New-am-54_3397	A
New-am-54_3398	A
New-am-54_3399	A
New-am-54_3400	A
New-am-54_3401	B
New-am-54_3402	A
New-am-54_3403	A
New-am-54_3404	B
New-am-54_3405	B
New-am-54_3406	B
New-am-54_3407	B
New-am-54_3408	C
New-am-54_3409	B
New-am-54_3410	B
New-am-54_3411	A
New-am-54_3412	A
New-am-54_3413	A
New-am-54_3414	B
New-am-54_3415	A
New-am-54_3416	A
New-am-54_3417	A
New-am-54_3418	A
New-am-54_3419	B
New-am-54_3420	A
New-am-54_3421	A
New-am-54_3422	A
New-am-54_3423	B
New-am-54_3424	A
New-am-54_3425	A
New-am-54_3426	B
New-am-54_3427	A
New-am-54_3428	A
New-am-54_3429	B
New-am-54_3430	B
New-am-54_3431	A
New-am-54_3432	B
New-am-54_3433	B
New-am-54_3434	C
New-am-54_3435	B
New-am-54_3436	B
New-am-54_3437	B
New-am-54_3438	B
New-am-54_3439	C
New-am-54_3440	B
New-am-54_3441	B
New-am-54_3442	A
New-am-54_3443	B
New-am-54_3444	A
New-am-54_3445	A
New-am-54_3446	A
New-am-54_3447	A
New-am-54_3448	B
New-am-54_3449	A
New-am-54_3450	A
New-am-54_3451	B
New-am-54_3452	A
New-am-54_3453	A
New-am-54_3454	A
New-am-54_3455	A
New-am-54_3456	B
New-am-54_3457	A
New-am-54_3458	A
New-am-54_3459	B
New-am-54_3460	B
New-am-54_3461	B
New-am-54_3462	B
New-am-54_3463	C
New-am-54_3464	B
New-am-54_3465	B
New-am-54_3466	A
New-am-54_3467	A
New-am-54_3468	A
New-am-54_3469	B
New-am-54_3470	A
New-am-54_3471	A
New-am-54_3472	A
New-am-54_3473	A
New-am-54_3474	B
New-am-54_3475	A
New-am-54_3476	A
New-am-54_3477	A
New-am-54_3478	B
New-am-54_3479	A
New-am-54_3480	A
New-am-54_3481	B
New-am-54_3482	A
New-am-54_3483	A
New-am-54_3484	B
New-am-54_3485	B
New-am-54_3486	A
New-am-54_3487	B
New-am-54_3488	C
New-am-54_3489	B
New-am-54_3490	B
New-am-54_3491	B
New-am-54_3492	B
New-am-54_3493	C
New-am-54_3494	B
New-am-54_3495	B
New-am-54_3496	C
New-am-54_3497	B
New-am-54_3498	B
New-am-54_3499	B
New-am-54_3500	B
New-am-54_3501	C
New-am-54_3502	B
New-am-54_3503	B
New-am-54_3504	C
New-am-54_3505	C
New-am-54_3506	C
New-am-54_3507	C
New-am-54_3508	D
New-am-54_3509	C
New-am-54_3510	C
New-am-54_3511	B
New-am-54_3512	B
New-am-54_3513	B
New-am-54_3514	C
New-am-54_3515	B
New-am-54_3516	B
New-am-54_3517	B
New-am-54_3518	B
New-am-54_3519	C
New-am-54_3520	B
New-am-54_3521	B
New-am-54_3522	B
New-am-54_3523	C
New-am-54_3524	B
New-am-54_3525	B
New-am-54_3526	C
New-am-54_3527	B
New-am-54_3528	B
New-am-54_3529	C
New-am-54_3530	C
New-am-54_3531	B
New-am-54_3532	B
New-am-54_3533	A
New-am-54_3534	A
New-am-54_3535	A
New-am-54_3536	A
New-am-54_3537	B
New-am-54_3538	A
New-am-54_3539	A
New-am-54_3540	B
New-am-54_3541	B
New-am-54_3542	B
New-am-54_3543	B
New-am-54_3544	C
New-am-54_3545	B
New-am-54_3546	B
New-am-54_3547	A
New-am-54_3548	A
New-am-54_3549	A
New-am-54_3550	B
New-am-54_3551	A
New-am-54_3552	A
New-am-54_3553	A
New-am-54_3554	A
New-am-54_3555	B
New-am-54_3556	A
New-am-54_3557	A
New-am-54_3558	A
New-am-54_3559	B
New-am-54_3560	A
New-am-54_3561	A
New-am-54_3562	B
New-am-54_3563	A
New-am-54_3564	A
New-am-54_3565	B
New-am-54_3566	B
New-am-54_3567	A
New-am-54_3568	B
New-am-54_3569	B
New-am-54_3570	B
New-am-54_3571	B
New-am-54_3572	C
New-am-54_3573	B
New-am-54_3574	B
New-am-54_3575	A
New-am-54_3576	A
New-am-54_3577	A
New-am-54_3578	B
New-am-54_3579	A
New-am-54_3580	A
New-am-54_3581	A
New-am-54_3582	A
New-am-54_3583	B
New-am-54_3584	A
New-am-54_3585	A
New-am-54_3586	A
New-am-54_3587	B
New-am-54_3588	A
New-am-54_3589	A
New-am-54_3590	B
New-am-54_3591	A
New-am-54_3592	A
New-am-54_3593	B
New-am-54_3594	B
New-am-54_3595	A
New-am-54_3596	B
New-am-54_3597	B
New-am-54_3598	B
New-am-54_3599	C
New-am-54_3600	B
New-am-54_3601	B
New-am-54_3602	B
New-am-54_3603	B
New-am-54_3604	C
New-am-54_3605	B
New-am-54_3606	B
New-am-54_3607	B
New-am-54_3608	C
New-am-54_3609	B
New-am-54_3610	B
New-am-54_3611	C
New-am-54_3612	B
New-am-54_3613	B
New-am-54_3614	C
New-am-54_3615	C
New-am-54_3616	B
New-am-54_3617	A
New-am-54_3618	A
New-am-54_3619	B
New-am-54_3620	A
New-am-54_3621	A
New-am-54_3622	A
New-am-54_3623	B
New-am-54_3624	A
New-am-54_3625	A
New-am-54_3626	B
New-am-54_3627	A
New-am-54_3628	A
New-am-54_3629	B
New-am-54_3630	B
New-am-54_3631	A
New-am-54_3632	A
New-am-54_3633	B
New-am-54_3634	A
New-am-54_3635	A
New-am-54_3636	B
New-am-54_3637	A
New-am-54_3638	A
New-am-54_3639	B
New-am-54_3640	B
New-am-54_3641	A
New-am-54_3642	B
New-am-54_3643	A
New-am-54_3644	A
New-am-54_3645	B
New-am-54_3646	B
New-am-54_3647	A
New-am-54_3648	B
New-am-54_3649	B
New-am-54_3650	A
New-am-54_3651	B
New-am-54_3652	D
New-am-54_3653	D
New-am-54_3654	D
New-am-54_3655	D
New-am-54_3656	C
New-am-54_3657	D
New-am-54_3658	C
New-am-54_3659	D
New-am-54_3660	D
New-am-54_3661	D
New-am-54_3662	D
New-am-54_3663	D
New-am-54_3664	D
New-am-54_3665	D
New-am-54_3666	C
New-am-54_3667	D
New-am-54_3668	C
New-am-54_3669	D
New-am-54_3670	D
New-am-54_3671	D
New-am-54_3672	D
New-am-54_3673	D
New-am-54_3674	D
New-am-54_3675	C
New-am-54_3676	D
New-am-54_3677	C
New-am-54_3678	D
New-am-54_3679	D
New-am-54_3680	D
New-am-54_3681	D
New-am-54_3682	D
New-am-54_3683	C
New-am-54_3684	D
New-am-54_3685	C
New-am-54_3686	D
New-am-54_3687	D
New-am-54_3688	D
New-am-54_3689	D
New-am-54_3690	C
New-am-54_3691	D
New-am-54_3692	C
New-am-54_3693	D
New-am-54_3694	D
New-am-54_3695	D
New-am-54_3696	D
New-am-54_3697	C
New-am-54_3698	B
New-am-54_3699	C
New-am-54_3700	C
New-am-54_3701	C
New-am-54_3702	C
New-am-54_3703	C
New-am-54_3704	D
New-am-54_3705	D
New-am-54_3706	D
New-am-54_3707	D
New-am-54_3708	C
New-am-54_3709	C
New-am-54_3710	C
New-am-54_3711	C
New-am-54_3712	D
New-am-54_3713	D
New-am-54_3714	D
New-am-54_3715	D
New-am-54_3716	D
New-am-54_3717	D
New-am-54_3718	D
New-am-54_3719	D
New-am-54_3720	D
New-am-54_3721	C
New-am-54_3722	D
New-am-54_3723	C
New-am-54_3724	D
New-am-54_3725	D
New-am-54_3726	D
New-am-54_3727	D
New-am-54_3728	D
New-am-54_3729	D
New-am-54_3730	C
New-am-54_3731	D
New-am-54_3732	C
New-am-54_3733	D
New-am-54_3734	D
New-am-54_3735	D
New-am-54_3736	D
New-am-54_3737	D
New-am-54_3738	C
New-am-54_3739	D
New-am-54_3740	C
New-am-54_3741	D
New-am-54_3742	D
New-am-54_3743	D
New-am-54_3744	D
New-am-54_3745	C
New-am-54_3746	D
New-am-54_3747	C
New-am-54_3748	D
New-am-54_3749	D
New-am-54_3750	D
New-am-54_3751	D
New-am-54_3752	C
New-am-54_3753	B
New-am-54_3754	C
New-am-54_3755	C
New-am-54_3756	C
New-am-54_3757	C
New-am-54_3758	C
New-am-54_3759	D
New-am-54_3760	D
New-am-54_3761	D
New-am-54_3762	D
New-am-54_3763	C
New-am-54_3764	C
New-am-54_3765	C
New-am-54_3766	C
New-am-54_3767	D
New-am-54_3768	D
New-am-54_3769	D
New-am-54_3770	D
New-am-54_3771	D
New-am-54_3772	D
New-am-54_3773	D
New-am-54_3774	D
New-am-54_3775	C
New-am-54_3776	D
New-am-54_3777	C
New-am-54_3778	D
New-am-54_3779	D
New-am-54_3780	D
New-am-54_3781	D
New-am-54_3782	D
New-am-54_3783	C
New-am-54_3784	D
New-am-54_3785	C
New-am-54_3786	D
New-am-54_3787	D
New-am-54_3788	D
New-am-54_3789	D
New-am-54_3790	C
New-am-54_3791	D
New-am-54_3792	C
New-am-54_3793	D
New-am-54_3794	D
New-am-54_3795	D
New-am-54_3796	D
New-am-54_3797	C
New-am-54_3798	B
New-am-54_3799	C
New-am-54_3800	C
New-am-54_3801	C
New-am-54_3802	C
New-am-54_3803	C
New-am-54_3804	D
New-am-54_3805	D
New-am-54_3806	D
New-am-54_3807	D
New-am-54_3808	C
New-am-54_3809	C
New-am-54_3810	C
New-am-54_3811	C
New-am-54_3812	D
New-am-54_3813	D
New-am-54_3814	D
New-am-54_3815	D
New-am-54_3816	D
New-am-54_3817	D
New-am-54_3818	D
New-am-54_3819	C
New-am-54_3820	D
New-am-54_3821	C
New-am-54_3822	D
New-am-54_3823	D
New-am-54_3824	D
New-am-54_3825	D
New-am-54_3826	C
New-am-54_3827	D
New-am-54_3828	C
New-am-54_3829	D
New-am-54_3830	D
New-am-54_3831	D
New-am-54_3832	D
New-am-54_3833	C
New-am-54_3834	B
New-am-54_3835	C
New-am-54_3836	C
New-am-54_3837	C
New-am-54_3838	C
New-am-54_3839	C
New-am-54_3840	D
New-am-54_3841	D
New-am-54_3842	D
New-am-54_3843	D
New-am-54_3844	C
New-am-54_3845	C
New-am-54_3846	C
New-am-54_3847	C
New-am-54_3848	D
New-am-54_3849	D
New-am-54_3850	D
New-am-54_3851	D
New-am-54_3852	D
New-am-54_3853	D
New-am-54_3854	C
New-am-54_3855	D
New-am-54_3856	C
New-am-54_3857	D
New-am-54_3858	D
New-am-54_3859	D
New-am-54_3860	D
New-am-54_3861	C
New-am-54_3862	B
New-am-54_3863	C
New-am-54_3864	C
New-am-54_3865	C
New-am-54_3866	C
New-am-54_3867	C
New-am-54_3868	D
New-am-54_3869	D
New-am-54_3870	D
New-am-54_3871	D
New-am-54_3872	C
New-am-54_3873	C
New-am-54_3874	C
New-am-54_3875	C
New-am-54_3876	D
New-am-54_3877	D
New-am-54_3878	D
New-am-54_3879	D
New-am-54_3880	D
New-am-54_3881	D
New-am-54_3882	C
New-am-54_3883	B
New-am-54_3884	C
New-am-54_3885	C
New-am-54_3886	C
New-am-54_3887	C
New-am-54_3888	C
New-am-54_3889	D
New-am-54_3890	D
New-am-54_3891	D
New-am-54_3892	D
New-am-54_3893	C
New-am-54_3894	C
New-am-54_3895	C
New-am-54_3896	C
New-am-54_3897	D
New-am-54_3898	D
New-am-54_3899	D
New-am-54_3900	D
New-am-54_3901	D
New-am-54_3902	D
New-am-54_3903	B
New-am-54_3904	C
New-am-54_3905	C
New-am-54_3906	C
New-am-54_3907	C
New-am-54_3908	B
New-am-54_3909	B
New-am-54_3910	B
New-am-54_3911	B
New-am-54_3912	C
New-am-54_3913	C
New-am-54_3914	C
New-am-54_3915	C
New-am-54_3916	C
New-am-54_3917	C
New-am-54_3918	C
New-am-54_3919	C
New-am-54_3920	C
New-am-54_3921	C
New-am-54_3922	D
New-am-54_3923	D
New-am-54_3924	D
New-am-54_3925	D
New-am-54_3926	D
New-am-54_3927	D
New-am-54_3928	C
New-am-54_3929	C
New-am-54_3930	C
New-am-54_3931	C
New-am-54_3932	C
New-am-54_3933	C
New-am-54_3934	D
New-am-54_3935	D
New-am-54_3936	D
New-am-54_3937	D
New-am-54_3938	D
New-am-54_3939	D
New-am-54_3940	D
New-am-54_3941	D
New-am-54_3942	C
New-am-54_3943	D
New-am-54_3944	C
New-am-54_3945	C
New-am-54_3946	D
New-am-54_3947	D
New-am-54_3948	D
New-am-54_3949	D
New-am-54_3950	D
New-am-54_3951	D
New-am-54_3952	C
New-am-54_3953	D
New-am-54_3954	C
New-am-54_3955	C
New-am-54_3956	D
New-am-54_3957	D
New-am-54_3958	D
New-am-54_3959	D
New-am-54_3960	D
New-am-54_3961	C
New-am-54_3962	D
New-am-54_3963	C
New-am-54_3964	C
New-am-54_3965	D
New-am-54_3966	D
New-am-54_3967	D
New-am-54_3968	D
New-am-54_3969	C
New-am-54_3970	D
New-am-54_3971	C
New-am-54_3972	C
New-am-54_3973	D
New-am-54_3974	D
New-am-54_3975	D
New-am-54_3976	C
New-am-54_3977	D
New-am-54_3978	C
New-am-54_3979	C
New-am-54_3980	D
New-am-54_3981	D
New-am-54_3982	D
New-am-54_3983	C
New-am-54_3984	B
New-am-54_3985	B
New-am-54_3986	C
New-am-54_3987	C
New-am-54_3988	C
New-am-54_3989	C
New-am-54_3990	C
New-am-54_3991	D
New-am-54_3992	D
New-am-54_3993	D
New-am-54_3994	B
New-am-54_3995	C
New-am-54_3996	C
New-am-54_3997	C
New-am-54_3998	C
New-am-54_3999	C
New-am-54_4000	C
New-am-54_4001	D
New-am-54_4002	D
New-am-54_4003	D
New-am-54_4004	D
New-am-54_4005	D
New-am-54_4006	D
New-am-54_4007	C
New-am-54_4008	D
New-am-54_4009	C
New-am-54_4010	C
New-am-54_4011	D
New-am-54_4012	D
New-am-54_4013	D
New-am-54_4014	D
New-am-54_4015	D
New-am-54_4016	C
New-am-54_4017	D
New-am-54_4018	C
New-am-54_4019	C
New-am-54_4020	D
New-am-54_4021	D
New-am-54_4022	D
New-am-54_4023	D
New-am-54_4024	C
New-am-54_4025	D
New-am-54_4026	C
New-am-54_4027	C
New-am-54_4028	D
New-am-54_4029	D
New-am-54_4030	D
New-am-54_4031	C
New-am-54_4032	D
New-am-54_4033	C
New-am-54_4034	C
New-am-54_4035	D
New-am-54_4036	D
New-am-54_4037	D
New-am-54_4038	C
New-am-54_4039	B
