item_index,question,country,intent,source,query,results_count,status,titles_found
57,What food is famous as something eaten on moving day in Korea?,KR,food_drink,wikipediaapi,famous as South Korea,0,API_CALL,
57,What food is famous as something eaten on moving day in Korea?,KR,food_drink,wikivoyageapi,famous as South Korea,0,API_CALL,
57,What food is famous as something eaten on moving day in Korea?,KR,food_drink,wikidata,famous as South Korea,0,API_CALL,
57,What food is famous as something eaten on moving day in Korea?,KR,food_drink,wikipediaapi,South Korea,10,API_CALL,"2024 South Korean martial law crisis, Flag of South Korea, South Korea, South Korea men's national basketball team, South Korea national baseball team, South Korea national football team, South Korea national under-23 football team, South Korea women's national football team, South Korean won, South Korea–United States relations"
57,What food is famous as something eaten on moving day in Korea?,KR,food_drink,wikivoyageapi,KR,1,DEDUP_SKIP,
58,What area of Korea do people studying for the civil service exam mainly live?,KR,education_knowledge_systems,wikipediaapi,area korea people studying civil South Korea,0,API_CALL,
58,What area of Korea do people studying for the civil service exam mainly live?,KR,education_knowledge_systems,wikivoyageapi,area korea people studying civil South Korea,0,API_CALL,
58,What area of Korea do people studying for the civil service exam mainly live?,KR,education_knowledge_systems,wikidata,area korea people studying civil South Korea,0,API_CALL,
58,What area of Korea do people studying for the civil service exam mainly live?,KR,education_knowledge_systems,wikipediaapi,South Korea,10,API_CALL,"2024 South Korean martial law crisis, Flag of South Korea, South Korea, South Korea men's national basketball team, South Korea national baseball team, South Korea national football team, South Korea national under-23 football team, South Korea women's national football team, South Korean won, South Korea–United States relations"
58,What area of Korea do people studying for the civil service exam mainly live?,KR,education_knowledge_systems,wikivoyageapi,KR,1,DEDUP_SKIP,
59,Who is the Prime Minister of Greece?,GR,government_politics,wikipediaapi,prime minister greece Greece,0,API_CALL,
59,Who is the Prime Minister of Greece?,GR,government_politics,wikivoyageapi,prime minister greece Greece,0,API_CALL,
59,Who is the Prime Minister of Greece?,GR,government_politics,wikidata,prime minister greece Greece,0,API_CALL,
59,Who is the Prime Minister of Greece?,GR,government_politics,wikipediaapi,Greece,10,API_CALL,"Flag of Greece, Greece, Greece in the Eurovision Song Contest, Greece men's national basketball team, Greece national football team, Greece runestones, Greece–Serbia relations, Greece–Turkey relations, Greece–United States relations, Greek language"
59,Who is the Prime Minister of Greece?,GR,government_politics,wikivoyageapi,GR,0,API_CALL,
59,Who is the Prime Minister of Greece?,GR,government_politics,wikidata,Greece,1,API_CALL,Greece–Grenada relations
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikipediaapi,most emblematic landmark heart athens Greece,0,API_CALL,
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikivoyageapi,most emblematic landmark heart athens Greece,0,API_CALL,
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikidata,most emblematic landmark heart athens Greece,0,API_CALL,
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikipediaapi,Greece,10,API_CALL,"Flag of Greece, Greece, Greece in the Eurovision Song Contest, Greece men's national basketball team, Greece national football team, Greece runestones, Greece–Serbia relations, Greece–Turkey relations, Greece–United States relations, Greek language"
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikivoyageapi,GR,0,API_CALL,
60,What is the most emblematic landmark in the heart of Athens and serves as a symbol of Greece?,GR,culture_landmarks,wikidata,Greece,1,DEDUP_SKIP,
61,What do we celebrate on October 28?,GR,history_identity,wikipediaapi,celebrate october Greece,0,API_CALL,
61,What do we celebrate on October 28?,GR,history_identity,wikivoyageapi,celebrate october Greece,0,API_CALL,
61,What do we celebrate on October 28?,GR,history_identity,wikidata,celebrate october Greece,0,API_CALL,
61,What do we celebrate on October 28?,GR,history_identity,wikipediaapi,Greece,10,API_CALL,"Flag of Greece, Greece, Greece in the Eurovision Song Contest, Greece men's national basketball team, Greece national football team, Greece runestones, Greece–Serbia relations, Greece–Turkey relations, Greece–United States relations, Greek language"
61,What do we celebrate on October 28?,GR,history_identity,wikivoyageapi,GR,0,API_CALL,
61,What do we celebrate on October 28?,GR,history_identity,wikidata,Greece,1,DEDUP_SKIP,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikipediaapi,wrote national anthem hymn liberty Greece,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikivoyageapi,wrote national anthem hymn liberty Greece,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikidata,wrote national anthem hymn liberty Greece,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikipediaapi,national anthem Greece,2,API_CALL,"Hymn to Liberty, Nunarput utoqqarsuanngoravit"
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikivoyageapi,national anthem Greece,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikidata,national anthem Greece,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikipediaapi,Greece,10,API_CALL,"Flag of Greece, Greece, Greece in the Eurovision Song Contest, Greece men's national basketball team, Greece national football team, Greece runestones, Greece–Serbia relations, Greece–Turkey relations, Greece–United States relations, Greek language"
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikivoyageapi,GR,0,API_CALL,
62,Who wrote the national anthem (Hymn to Liberty)?,GR,geography_places,wikidata,Greece,1,DEDUP_SKIP,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikipediaapi,greek city also called capital Greece,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikivoyageapi,greek city also called capital Greece,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikidata,greek city also called capital Greece,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikipediaapi,capital Greece,7,API_CALL,"CapitaGreen, Capital Crescent Trail, Athens, Capital and income breeding, Caritas Hellas, Farmfoods, Nuuk"
63,"Which Greek city is also called ""co-capital""?",GR,others,wikivoyageapi,GR,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikidata,capital Greece,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikipediaapi,Greece,10,API_CALL,"Flag of Greece, Greece, Greece in the Eurovision Song Contest, Greece men's national basketball team, Greece national football team, Greece runestones, Greece–Serbia relations, Greece–Turkey relations, Greece–United States relations, Greek language"
63,"Which Greek city is also called ""co-capital""?",GR,others,wikivoyageapi,GR,0,API_CALL,
63,"Which Greek city is also called ""co-capital""?",GR,others,wikidata,Greece,1,DEDUP_SKIP,
64,What is the official religion of Iran?,IR,religion_spirituality,wikipediaapi,official religion iran Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikivoyageapi,official religion iran Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikidata,official religion iran Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikipediaapi,official religion Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikivoyageapi,official religion Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikidata,official religion Iran,0,API_CALL,
64,What is the official religion of Iran?,IR,religion_spirituality,wikipediaapi,Iran,10,API_CALL,"Iran, Iran hostage crisis, Iranian Americans, Iranian Jews, Iranian Revolution, Iranian peoples, Iran–Contra affair, Iran–Iraq War, Iran–Israel war, Iran–United States relations"
64,What is the official religion of Iran?,IR,religion_spirituality,wikivoyageapi,IR,1,API_CALL,Ireland
64,What is the official religion of Iran?,IR,religion_spirituality,wikidata,Iran,1,API_CALL,Iran
65,What is the capital of Iran?,IR,others,wikipediaapi,capital iran Iran,1,API_CALL,Capital (Iranian TV series)
65,What is the capital of Iran?,IR,others,wikivoyageapi,capital iran Iran,0,API_CALL,
65,What is the capital of Iran?,IR,others,wikidata,capital iran Iran,0,API_CALL,
65,What is the capital of Iran?,IR,others,wikipediaapi,capital Iran,10,API_CALL,"Capital (Iranian TV series), Capital (radio network), Capital Bra, Capital Bra discography, Capital Inicial, Capital Ring, Capital and Coast District Health Board, Capital in the Anthropocene, Capital in the Twenty-First Century, Tehran"
65,What is the capital of Iran?,IR,others,wikivoyageapi,IR,1,DEDUP_SKIP,
65,What is the capital of Iran?,IR,others,wikipediaapi,Iran,10,API_CALL,"Iran, Iran hostage crisis, Iranian Americans, Iranian Jews, Iranian Revolution, Iranian peoples, Iran–Contra affair, Iran–Iraq War, Iran–Israel war, Iran–United States relations"
65,What is the capital of Iran?,IR,others,wikivoyageapi,IR,1,DEDUP_SKIP,
66,What colors are in the Iranian flag?,IR,national_symbols_emblems,wikipediaapi,colors iranian flag Iran,0,API_CALL,
66,What colors are in the Iranian flag?,IR,national_symbols_emblems,wikivoyageapi,colors iranian flag Iran,0,API_CALL,
66,What colors are in the Iranian flag?,IR,national_symbols_emblems,wikidata,colors iranian flag Iran,0,API_CALL,
66,What colors are in the Iranian flag?,IR,national_symbols_emblems,wikipediaapi,Iran,10,API_CALL,"Iran, Iran hostage crisis, Iranian Americans, Iranian Jews, Iranian Revolution, Iranian peoples, Iran–Contra affair, Iran–Iraq War, Iran–Israel war, Iran–United States relations"
66,What colors are in the Iranian flag?,IR,national_symbols_emblems,wikivoyageapi,IR,1,DEDUP_SKIP,
67,Which of these countries is a neighbor of Iran?,IR,others,wikipediaapi,countries neighbor iran Iran,0,API_CALL,
67,Which of these countries is a neighbor of Iran?,IR,others,wikivoyageapi,countries neighbor iran Iran,0,API_CALL,
67,Which of these countries is a neighbor of Iran?,IR,others,wikidata,countries neighbor iran Iran,0,API_CALL,
67,Which of these countries is a neighbor of Iran?,IR,others,wikipediaapi,Iran,10,API_CALL,"Iran, Iran hostage crisis, Iranian Americans, Iranian Jews, Iranian Revolution, Iranian peoples, Iran–Contra affair, Iran–Iraq War, Iran–Israel war, Iran–United States relations"
67,Which of these countries is a neighbor of Iran?,IR,others,wikivoyageapi,IR,1,DEDUP_SKIP,
68,What is the common language in Iran?,IR,food_drink,wikipediaapi,common language iran Iran,0,API_CALL,
68,What is the common language in Iran?,IR,food_drink,wikivoyageapi,common language iran Iran,0,API_CALL,
68,What is the common language in Iran?,IR,food_drink,wikidata,common language iran Iran,0,API_CALL,
68,What is the common language in Iran?,IR,food_drink,wikipediaapi,language Iran,10,API_CALL,"Language and the euro, Language interpretation, Languages of Canada, Languages of India, Languages of Israel, Languages of Pakistan, Languages of Scotland, Languages of Switzerland, Languages of the United Kingdom, Languages of the United States"
68,What is the common language in Iran?,IR,food_drink,wikivoyageapi,IR,1,DEDUP_SKIP,
68,What is the common language in Iran?,IR,food_drink,wikipediaapi,Iran,10,API_CALL,"Iran, Iran hostage crisis, Iranian Americans, Iranian Jews, Iranian Revolution, Iranian peoples, Iran–Contra affair, Iran–Iraq War, Iran–Israel war, Iran–United States relations"
68,What is the common language in Iran?,IR,food_drink,wikivoyageapi,IR,1,DEDUP_SKIP,
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikipediaapi,following egyptian governorates known growing Egypt,0,API_CALL,
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikivoyageapi,following egyptian governorates known growing Egypt,0,API_CALL,
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikidata,following egyptian governorates known growing Egypt,0,API_CALL,
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikivoyageapi,EG,1,API_CALL,Egypt
69,Which of the following Egyptian governorates is known for growing mangoes?,EG,others,wikidata,Egypt,1,API_CALL,"Egypt, Egypt"
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikipediaapi,most famous egyptian professional english Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikivoyageapi,most famous egyptian professional english Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikidata,most famous egyptian professional english Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikipediaapi,famous egyptian Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikivoyageapi,famous egyptian Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikidata,famous egyptian Egypt,0,API_CALL,
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
70,Who is the most famous Egyptian professional in the English Premier League?,EG,others,wikivoyageapi,EG,1,DEDUP_SKIP,
71,What is the name of the Great Pyramid?,EG,food_drink,wikipediaapi,name great pyramid Egypt,0,API_CALL,
71,What is the name of the Great Pyramid?,EG,food_drink,wikivoyageapi,name great pyramid Egypt,0,API_CALL,
71,What is the name of the Great Pyramid?,EG,food_drink,wikidata,name great pyramid Egypt,0,API_CALL,
71,What is the name of the Great Pyramid?,EG,food_drink,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
71,What is the name of the Great Pyramid?,EG,food_drink,wikivoyageapi,EG,1,DEDUP_SKIP,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikipediaapi,name most famous cairo area Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikivoyageapi,name most famous cairo area Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikidata,name most famous cairo area Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikipediaapi,famous cairo Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikivoyageapi,famous cairo Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikidata,famous cairo Egypt,0,API_CALL,
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
72,What is the name of the most famous Cairo area known for selling souvenirs?,EG,others,wikivoyageapi,EG,1,DEDUP_SKIP,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikipediaapi,day october egypt enter most Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikivoyageapi,day october egypt enter most Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikidata,day october egypt enter most Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikipediaapi,famous war Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikivoyageapi,famous war Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikidata,famous war Egypt,0,API_CALL,
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
73,On what day of October did Egypt enter the most famous war in its modern history?,EG,history_identity,wikivoyageapi,EG,1,DEDUP_SKIP,
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikipediaapi,name ancient egyptian language Egypt,0,API_CALL,
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikivoyageapi,name ancient egyptian language Egypt,0,API_CALL,
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikidata,name ancient egyptian language Egypt,0,API_CALL,
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikipediaapi,language Egypt,1,API_CALL,Languages of Egypt
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikivoyageapi,EG,1,DEDUP_SKIP,
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
74,What is the name of the ancient Egyptian language?,EG,language_writing,wikivoyageapi,EG,1,DEDUP_SKIP,
75,What are the names of the two seas that Egypt overlooks?,EG,geography_places,wikipediaapi,names two seas egypt overlooks Egypt,0,API_CALL,
75,What are the names of the two seas that Egypt overlooks?,EG,geography_places,wikivoyageapi,names two seas egypt overlooks Egypt,0,API_CALL,
75,What are the names of the two seas that Egypt overlooks?,EG,geography_places,wikidata,names two seas egypt overlooks Egypt,0,API_CALL,
75,What are the names of the two seas that Egypt overlooks?,EG,geography_places,wikipediaapi,Egypt,10,API_CALL,"2013 Egyptian coup d'état, Egypt, EgyptAir, Egypt national football team, Egyptian Air Force, Egyptian Arabic, Egyptian Museum, Egyptian hieroglyphs, Egyptian pyramids, Egyptians"
75,What are the names of the two seas that Egypt overlooks?,EG,geography_places,wikivoyageapi,EG,1,DEDUP_SKIP,
76,What is the capital of Morocco?,MA,others,wikipediaapi,capital morocco Morocco,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikivoyageapi,capital morocco Morocco,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikidata,capital morocco Morocco,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikipediaapi,capital Morocco,1,API_CALL,Rabat
76,What is the capital of Morocco?,MA,others,wikivoyageapi,MA,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikidata,capital Morocco,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
76,What is the capital of Morocco?,MA,others,wikivoyageapi,MA,0,API_CALL,
76,What is the capital of Morocco?,MA,others,wikidata,Morocco,1,API_CALL,Morocco Maduka
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikipediaapi,morocco official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikivoyageapi,morocco official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikidata,morocco official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikipediaapi,official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikivoyageapi,official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikidata,official currency Morocco,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikivoyageapi,MA,0,API_CALL,
77,What is Morocco's official currency?,MA,economy_currency_symbols,wikidata,Morocco,1,DEDUP_SKIP,
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikipediaapi,moroccan city known blue city Morocco,0,API_CALL,
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikivoyageapi,moroccan city known blue city Morocco,0,API_CALL,
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikidata,moroccan city known blue city Morocco,0,API_CALL,
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikivoyageapi,MA,0,API_CALL,
78,"Which Moroccan city is known as the ""Blue City""?",MA,others,wikidata,Morocco,1,DEDUP_SKIP,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikipediaapi,morocco most popular national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikivoyageapi,morocco most popular national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikidata,morocco most popular national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikipediaapi,national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikivoyageapi,national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikidata,national drink Morocco,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikivoyageapi,MA,0,API_CALL,
79,"What is Morocco's most popular national drink, served as a symbol of hospitality?",MA,food_drink,wikidata,Morocco,1,DEDUP_SKIP,
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikipediaapi,name main mountain range extends Morocco,0,API_CALL,
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikivoyageapi,name main mountain range extends Morocco,0,API_CALL,
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikidata,name main mountain range extends Morocco,0,API_CALL,
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikivoyageapi,MA,0,API_CALL,
80,What is the name of the main mountain range that extends across Morocco?,MA,geography_places,wikidata,Morocco,1,DEDUP_SKIP,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikipediaapi,traditional moroccan dish made semolina Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikivoyageapi,traditional moroccan dish made semolina Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikidata,traditional moroccan dish made semolina Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikipediaapi,traditional moroccan Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikivoyageapi,traditional moroccan Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikidata,traditional moroccan Morocco,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikivoyageapi,MA,0,API_CALL,
81,Which of these is a traditional Moroccan dish made of semolina and usually served with meat and vegetables?,MA,food_drink,wikidata,Morocco,1,DEDUP_SKIP,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikipediaapi,term traditional market morocco Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikivoyageapi,term traditional market morocco Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikidata,term traditional market morocco Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikipediaapi,traditional market Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikivoyageapi,traditional market Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikidata,traditional market Morocco,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikipediaapi,Morocco,10,API_CALL,"Moroccan Association for Human Rights, Morocco, Morocco (film), Morocco 2026 FIFA World Cup bid, Morocco A' national football team, Morocco national football team, Morocco national under-20 football team, Morocco national under-23 football team, Morocco women's national football team, Morocco–United States relations"
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikivoyageapi,MA,0,API_CALL,
82,What is the term for the traditional market in Morocco?,MA,social_norms_etiquette,wikidata,Morocco,1,DEDUP_SKIP,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikipediaapi,region saudi arabia famous growing Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikivoyageapi,region saudi arabia famous growing Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikidata,region saudi arabia famous growing Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikipediaapi,famous for Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikivoyageapi,famous for Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikidata,famous for Saudi Arabia,0,API_CALL,
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikipediaapi,Saudi Arabia,10,API_CALL,"Saudi Arabia, Saudi Arabia national football team, Saudi Arabia women's national football team, Saudi Arabian Armed Forces, Saudi Arabian Army, Saudi Arabian National Guard, Saudi Arabia–Turkey relations, Saudi Arabia–United Arab Emirates relations, Saudi Arabia–United Kingdom relations, Saudi Arabia–United States relations"
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikivoyageapi,SA,1,API_CALL,SA
83,Which region of Saudi Arabia is famous for growing mangoes during the summer?,SA,others,wikidata,Saudi Arabia,1,API_CALL,Samoa–Saudi Arabia relations
84,"Who is the artist known as the ""Artist of the Arabs"" in Saudi Arabia?",SA,arts_literature_music,wikipediaapi,artist known artist arabs saudi Saudi Arabia,0,API_CALL,
84,"Who is the artist known as the ""Artist of the Arabs"" in Saudi Arabia?",SA,arts_literature_music,wikivoyageapi,artist known artist arabs saudi Saudi Arabia,0,API_CALL,
84,"Who is the artist known as the ""Artist of the Arabs"" in Saudi Arabia?",SA,arts_literature_music,wikidata,artist known artist arabs saudi Saudi Arabia,0,API_CALL,
